㕹:;10599.120	同瞂。集韻「瞂、說文『盾也』。亦作㕹」。
㕺:;10600.040	或云、同囂。龍龕手鑑、爲同囂。或云、咢譌字。正字通「㕺、咢字之譌」。
㕷:;10604.070	龍龕手鑑、胡麥反。爲同㗲。
㕼:;10607.040	同哅。類篇「㕼、或作哅」。
㕻:;10608.050	同咅。玉篇、爲同咅。類篇「㕻、變隸或作咅」。
㕸:;10608.060	集韻、力入切。
㖅:;10613.070	廣韻、辛聿切。
㖇:;10613.090	集韻、人之切。
㖂:;10615.040	廣韻、餘制切。又、集韻、私列切。同呭。
㖆:;10615.080	集韻、區玉切。
㖃:;10618.110	說文「从口后、后亦聲」。
㖁:;10619.060	同吝。龍龕手鑑、爲同吝。
㖄:;10622.090	同喌。玉篇「㖄、呼雞聲」。字彙「㖄、同喌」。
㖀:;10623.060	集韻、勒沒切。
㖑:;10624.130	廣韻、許介切。
㖔:;10624.140	篇海類編、通懇切。
㖘:;10627.060	同唇。集韻「唇、說文『驚也』。或書作㖘」。
㖏:;10629.040	集韻、乃結切。
㖞:;10630.060	喎之簡化字。
㖐:;10630.100	改併四聲篇海所引川篇、羊委切。
㖗:;10630.110	𡷧譌字。集韻「㖗、㖗㖗、崟險也」。方成珪考正「𡷧、見玉篇。此作㖗、非。注當从宋本及類篇作『𡷧、崟險也』」。
㖓:;10632.110	𠲓譌字。康煕字典作㖓。集韻・玉篇均作𠲓。
㖕:;10633.060	一、同𠱫。康熙字典爲同㖖。但㖖是𠱫字之譌。所指不異於𠱫也。二、咕㖕之㖕字。音xin1。
㖖:;10633.070	𠱫譌字。康熙字典
㖒:;10634.030	集韻、田黎切。
㖫:;10636.030	龍龕手鑑、音陵。
㖿:;10637.010	一、集韻、徐嗟切。二、嘆詞。音ye2。
㖩:;10637.020	一、廣韻、子于切。二、同嗾。集韻、蘇后切。「嗾、使犬聲。或作㖩」。
㖴:;10637.051	?
㖦:;10638.010	集韻、覩動切。
㖪:;10638.020	一、廣韻、呼麥切。二、集韻、古獲切。三、集韻、忽域切。
㖠:;10638.130	同那。集韻「那、語助。或从口从奈」。
㖥:;10641.090	廣韻、渠隕切。
㖭:;10642.030	同舔。?
㖮:;10643.090	哩㖮囉之字。音lun2。
㖟:;10643.150	廣韻、承呪切。
㖧:;10644.060	一、集韻、呼昆切。㖧㖧之字。二、同吻。玉篇、武粉切、爲吻古文。
㖡:;10645.020	龍龕手鑑、音夜。
㖣:;10645.070	同咅。集韻「咅、相與語、唾而不受也。或作㖣」。
㖤:;10648.020	集韻、胡南切。
㖨:;10648.060	集韻、盧谷切。
㗉:;10648.080	一、鋒利。亦作略。玉篇「㗉、今作略」。二、同剠。玉篇「㗉、籒文剠」。三、同㓵。說文「㗉、籒文㓵」。集韻「㓵、籒作㗉」。
㖺:;10648.090	集韻、尺尹切。
㖼:;10649.050	同謀。集韻「謀、或作㖼」。
㗆:;10649.070	集韻、各核切。或同嗝。龍龕手鑑、亦爲同嗝。
㗅:;10650.040	集韻、洪孤切。或同胡。
㖶:;10651.080	一、同咽。集韻、因蓮切。玉篇「㖶、同咽」。二、㖶然之㖶。集韻、於閑切。三、噎。山海經「服者不㖶」、郭璞注「食不噎也」。四、同諲。集韻「諲、敬也。或从口」。
㗏:;10652.011	?
㖽:;10652.030	嘖譌字。正字通「㖽、嘖字之譌」。
㗐:;10652.091	?
㖸:;10652.150	一、同噱。玉篇「㖸、同噱」。二、方言。語氣詞。音nia1。
㗂:;10652.160	集韻、所景切。一說俗省字。正字通「㗂、俗省字」。
㖷:;10653.020	一、是支切。二、同嗁。集韻「嗁、或作㖷」。
㗁:;10654.040	同齶。廣韻「㗁、口中齗㗁、出字統。齶、同㗁」。
㗊:;10655.010	一、說文「从四口」。二、同雷。字彙補「㗊、古雷字。見七修類稿」。
㖾:;10655.040	同咢。集韻「㖾、隸作咢」。
㗄:;10656.010	同謾。龍龕手鑑、爲謾俗字。字彙「㗄、俗謾字」。
㗀:;10656.040	龍龕手鑑、音幽。
㗑:;10656.060	同唄。語氣詞。音bai0。
㗍:;10656.090	同𪘨。龍龕手鑑、𪘨、俗作㗍。
㖹:;10658.050	一、同噴。正字通「㖹、俗噴字」。二、同湓。集韻「湓、水聲。或从口」。
㗋:;10658.060	同喉。正字通「喉、……。說文、本作㗋」。
㗒:;10658.120	嘆詞。音ai4。
㖢:;10659.030	同飺。集韻「飺、嫌食也。或作㖢」。
㗌:;10662.030	同㗧。龍龕手鑑、爲㗧俗字。
㗇:;10662.100	一、集韻、何加切。二、元曲選、音釋、音呀。
㗃:;10663.010	一、集韻、同吻。集韻「吻、或作㗃」。二、㗃㗃之字。同㖧㖧字。春明按、㗃與㖧、同字。猶等從昬字從昏字之類。
㗈:;10663.050	同㬅。龍龕手鑑「㗈、舊藏作㬅」。一說𠼦譌字。篇海類編「㗈、舊藏本當作𠼦、恐傳寫譌作勇字」。春明按、㬅是曼字、故亦當同曼。
㖻:;10663.080	一、集韻、尼猷切。二、集韻、如又切。
㗕:;10664.080	一、喝㗕。二、同雊。集韻「雊、雉鳴、或作㗕」。
㗘:;10666.020	說文「从口、尃聲」。
㗚:;10666.050	廣韻、力質切。
㗔:;10667.050	廣韻、去乾切。
㗛:;10668.060	同笑。
㗓:;10668.160	玉篇、丁龜切。又、五音集韻、陟佳切。
㗖:;10669.020	同啗。出韓非子。陳奇猷集釋「㗖、啗之俗字」。
㗙:;10669.160	一、集韻。窻兪切。二、廣韻、女洽切。三、同謅。
㗥:;10670.010	廣韻、苦郭切。
㗜:;10670.080	同齅（嗅）。龍龕手鑑「㗜・嗅、正作齅」。
㗗:;10671.190	說文「从冎、卑聲」。
㗦:;10673.050	廣韻、魯刀切。
㮺:;10673.140	同本。
㗨:;10675.020	一、廣韻、火佳切。笑貌。二、集韻、倚蟹切。笑聲。
㗤:;10675.040	廣韻、子六切。
㗣:;10675.050	同嚔。集韻「嚏、或作㗣」。
䑝:;10676.120	同斝。
㗢:;10677.070	廣韻、戶冬切。
㗰:;10677.120	漢語大字典「譯音用字。㗰剧、越南傳統的民族戲剧」。
㗭:;10677.160	龍龕手鑑、音悉。
㗫:;10678.040	廣韻、千結切。
㗧:;10679.050	廣韻、陟栗切。
㗩:;10679.130	廣韻、先立切。
㗪:;10682.170	𠹦譌字。類篇「㗪、篇夷切。㗪唲、口貌」。集韻作𠹦。
㗺:;10684.051	?
㗳:;10684.060	龍龕手鑑、音塔。
㗱:;10684.090	說文「从口、集聲」。
㗵:;10686.090	廣韻、許勿切。
㗲:;10687.040	廣韻、胡麥切。
㗴:;10687.060	廣韻、五閑切。集韻「𤡥、犬爭曰𤡥。通作㗴」。又、同「齗、齗齗、爭訟也。或作㗴」。
㗶:;10687.150	篇海類編、普活切。
㗽:;10687.170	集韻、許兩切。
㗾:;10688.070	廣韻、許𦚢切。（戈韻）
㗼:;10690.050	廣韻、魚怯切。
㗻:;10691.080	廣韻、古禾切。
㘁:;10691.120	廣韻、羊益切。
㘉:;10692.070	廣韻、阻瑟切。
㘀:;10692.100	廣韻、則落切。
㘂:;10694.060	集韻、牆之切。
㗿:;10695.010	一、廣韻、虛我切。又許下切。同㰤。廣韻㗿同㰤。集韻「㰤、大笑。或作㗿」。二、廣韻、呼訝切。三、集韻、虛加切。
㘆:;10695.080	廣韻、他亥切。
㘅:;10696.180	同銜。字彙「㘅、同銜」。
㘈:;10696.230	說文「从口、疑聲」。
㘎:;10697.060	㘚簡化字。
㘇:;10697.090	玉篇、于兄切。
㘋:;10699.060	廣韻、胡田切。又、同礥。集韻「礥、難也。或作㘋」。
㘊:;10699.120	一、集韻、迄及切。二、同喅。集韻、域及切。「喅、或从霅」。
㘌:;10699.150	廣韻、奇逆切。同噱。正字通「㘌、俗噱字」。
㘍:;10699.160	廣韻、資悉切。
㘐:;10701.090	集韻、披敎切。
㘑:;10701.100	篇海類編、郞計切、「音麗」。
㘔:;10705.040	元曲選・范張鷄黍・音釋、腮上聲。
㘓:;10705.070	廣韻、落干切。又、集韻、魯旱切、同讕、「或作㘓」。
㘕:;10705.140	龍龕手鑑、呼覽反、同喊。又、同書、魯貪反、同婪。
㘗:;10706.060	漢語大字典、qu1。
㘖:;10707.010	集韻、牛姦切。
㘚:;10708.100	李白・大獵賦・王琦注「㘚、音喊」。
㘙:;10709.010	說文「从口、嚴聲」。
㘛:;10709.200	龍龕手鑑、口銜反、「㘛、俗。正作嵌」。
㘜:;10710.040	同雔。五音集韻「雔、……俗作㘜字」。
㘞:;10711.030	玉篇、戶臥切。
㘝:;10711.040	說文「从囗、从又」。
㘟:;10711.081	?
㘡:;10717.060	同柙。玉篇「㘡、亦作柙」。
㘠:;10717.140	廣韻、彼側切。
㘢:;10718.040	改併四聲篇海所引川篇、五猛切。
㘣:;10719.060	說文「从囗、肙聲」。
㘤:;10726.140	集韻、烏關切。
㘥:;10727.120	同囮。說文「囮、或从繇。」
㠲:;10729.040	說文「从巾、匕聲」。
㠶:;10730.100	同帆。
㠷:;10730.160	說文「从巾、及聲」。
㠵:;10730.190	廣韻、呼光切。
㠴:;10730.220	說文「从巾、刃聲」。
㠸:;10731.020	同衭。
㠻:;10731.040	同希。
㠺:;10731.090	玉篇、音沙。
㠼:;10731.160	改併四聲篇海所引搜眞玉鏡、音斯。
㠹:;10731.200	廣韻、古拜切。
㠽:;10735.030	廣韻、徒冬切。
㠾:;10735.040	說文「从巾、夗聲」。
㡁:;10736.120	廣韻、苦瓦切。
㡂:;10736.140	廣韻、力制切。
㠿:;10736.160	廣韻、卽移切。
㡃:;10737.060	說文「从巾、巟聲」「讀若荒」。
㡄:;10737.080	說文「从巾、旬聲」。
㡅:;10737.090	廣韻、奴可切。
㡇:;10739.070	說文「从巾、耴聲」。
㡈:;10741.030	集韻、文運切。又、謨奔切。又、美辨切。
㡋:;10743.080	廣韻、於業切。集韻、烏含切。
㡌:;10745.020	同帽。
㡊:;10745.140	同帢。
㡉:;10746.010	說文「从巾、弦聲」。
㡎:;10746.031	?
㡕:;10746.110	集韻、於驚切。同央。
㡛:;10746.120	同㡃。
㡑:;10747.130	廣韻、子了切。又、七遙切。
㡖:;10747.140	集韻考正、直江反。同幢。
㡒:;10747.180	說文「从巾、盾聲」。
㡏:;10747.190	說文「从巾、兪聲」。
㡐:;10748.030	同𢃬。
㡓:;10748.050	說文「从巾、軍聲」。
㡔:;10748.120	說文「从巾、敄聲」。
㡚:;10749.020	集韻、居侯切。
㡙:;10750.070	廣韻、邊兮切。
㡗:;10750.080	廣韻、杜奚切。
㡘:;10750.160	說文、从巾、兼聲。
㡟:;10751.140	廣韻、作曹切、又、七刀切。同褿。
㡞:;10752.040	集韻、郎侯切。玉篇、力宇切。
㡝:;10752.080	廣韻、扶用切。
㡜:;10752.090	說文「从巾、祭聲」。
㡡:;10753.140	同幮。
㡠:;10755.080	同幀。
㡢:;10756.010	同幔。
㡥:;10757.080	廣韻、於靳切。
㡣:;10757.100	同龍。
䶓:;10757.110	集韻、子計切。
㡦:;10757.120	集韻、紕民切。
㡨:;10758.150	說文「从巾、韱聲」。
㡧:;10758.160	同幀。
㡪:;10759.021	?
㡩:;10759.030	字彙、盧官切。
㞤:;10760.080	一、改併四聲篇海引龍龕手鑑、音吟。二、同岑、康煕字典引朱謀㙔曰「㞤、古岑字、从今省」。
㞥:;10760.090	說文「从山、从入。闕」。
㞦:;10760.110	說文「从山、几聲」。
㞧:;10760.180	玉篇、同會。
㞬:;10761.020	改併四聲篇海引龍龕手鑑、丘近切。
㞭:/大,山	;10761.030	字彙補、度奈切。
㞩:;10761.160	同嵐（正字通）。
㞫:;10761.200	同走。龍龕、走俗字。
㞪:;10761.210	改併四聲篇海引龍龕手鑑、奴刀切。
㞨:;10762.030	玉篇、卽李切。
㞸:;10762.130	同歲。
㞱:;10763.050	玉篇、倉龍切。
㞲:;10763.060	改併四聲篇海引川篇、牛仲切。
㞰:;10763.110	集韻、喜語切。
㞴:;10764.090	一、集韻、陳尼切。二、龍龕、音旻、岷俗。
㞶:;10765.020	六書故・正字通、同岷。
㞵:;10765.030	正字通、𠬢譌、音滔。
㞳:;10765.070	集韻、當口切。
㞿:-山,&0土,乂0	;10765.150	字彙補、同岐。
㞹:;10765.190	正字通、同岢。
㟁:-山,~厂,干	;10766.030	同岸。漢語大字典作如山𠂆干
㞽:;10766.100	廣韻、許月切。
㞻:;10767.020	集韻、下老切。
㞺:;10767.080	玉篇、族古。
㟀:;10767.110	龍龕、音連。
㞾:-山,尼	;10768.180	集韻、山名、通作尼。
㞼:;10769.020	同丞。集韻、隸省作丞。
㟂:-山,母	;10769.090	地名字「㟂磯角」。音mu3。
㟅:;10771.050	廣韻、五江切、又五東切、盧紅切。
㟄:;10771.170	集韻、徐羊切。山名。
㟖:;10772.110	音long4、方言、山間的平地。又、音long2、㟖關、村名。
㟐:;10772.160	廣韻、模朗切。
㟈:;10772.220	集韻、渠尤切、山名。
㟑:;10772.230	字彙補、蒲沒切。
㟌:;10773.060	廣韻、莫江切。
㟊:;10775.010	集韻、房尤切。
㟎:;10775.020	廣韻、他果切。又、吐猥切。
㟓:;10775.060	字彙、巨希切。
㟋:;10775.080	廣韻、杜外切
㟇:;10775.100	集韻、祖臥切。山動、山崩。又、集韻、徂禾土、山名。
㟏:;10775.120	廣韻、火含切。
㟔:;10775.130	同㟏。篇海類編。
㟉:;10776.060	廣韻、魯刀切。
㟍:;10776.070	廣韻、魯當切。字彙、盧黨切。
㟒:;10776.100	集韻、衢云切。
㟛:;10777.030	集韻、在敢切。
㟙:;10777.110	集韻、實窄切。
㟟:;10777.120	同巷。
㟚:;10778.010	同岐。玉篇。
㟢:;10778.110	音qi2。
㟞:;10779.040	同嶘。
㟠:;10780.060	同岡。
㟗:;10781.120	同邠。
㟘:;10782.020	集韻、田聊切。
㟝:;10782.110	同培。
㟤:;10783.090	音lu4。
㟜:;10784.060	同𡾱。
㟥:;10784.111	?
㟷:;10785.020	音da。屹㟷、同疙瘩。
㟪:;10786.050	廣韻、於非切。集韻、羽鬼切。
㟧:;10787.010	同崿。
㟨:;10787.040	集韻、多官切。
㟬:;10787.100	音sou3。
㟫:;10787.110	同泉。
㟮:;10789.060	音tu1。
㟦:;10789.080	同𡽅。
㟭:;10789.100	同岷。
㟩:;10789.110	同岷。
㟼:;10789.210	同嶅。
㟳:;10790.020	集韻、力質切。
㟲:;10790.040	同㟶。
㟶:;10790.050	集韻、愚袁切。
㟵:;10790.150	同岡。
㟸:;10790.200	同𡼗。
㟴:;10790.240	同磈。
㟱:;10792.050	集韻、以紹切。
㟰:;10792.130	集韻、母迥切。
㠂:;10792.190	音ao2。嵪㠂、地名。又、集韻、同嶅。
㟿:;10792.220	集韻、母朗切。又、謨郎切。
㟹:;10793.010	集韻、郎刀切。
㟻:;10793.060	集韻、七豔切。正字通、同嶄。
㟽:;10793.100	廣韻、邊小切。集韻、卑遙切。
㟺:;10794.020	同嶁。
㠀:;10794.200	同島。
㟾:;10795.030	廣韻、餘封切。
㠄:;10796.010	音xi2。新㠄、地名。
㠁:;10796.020	同嵾。
㠌:;10796.120	字彙、牽奚切。
㠏:;10796.130	字彙補、何瓜切。
㠊:;10797.090	廣韻、去魚切。
㠆:;10797.110	廣韻、都寒切。
㠋:;10797.130	同崿。
㠐:;10797.200	同嶠。
㠎:;10798.010	集韻、籍入切。又、疾葉切。
㠍:;10798.020	廣韻、子入切。
㠗:;10798.080	同嶴。
㠅:;10798.100	玉篇、父六切、「覆也」。集韻、芳六切。
㠇:;10799.060	廣韻、疾僦切。
㠉:;10799.070	集韻、徒東切。
㠈:;10799.140	集韻、儒順切。
㠕:;10799.160	集韻、羽鬼切。同嵬。
㠓:;10800.010	集韻、謨蓬切。
㠒:;10800.020	同㟽。
㠑:;10800.180	廣韻、徂賄切。
㠘:;10800.221	?
㠖:;10801.130	集韻、語綺切。
㠔:;10802.010	廣韻、方賣切。
㠛:;10802.070	廣韻、一虢切。
㠚:;10802.140	集韻、徒對切。
㠜:;10803.020	同嶷。
㠙:;10803.060	集韻、乎刀切。
㠝:;10804.070	同巑。
㠟:;10804.190	音li2。
㠣:;10805.120	音li4。㠣崌同𡾒崌。
㠠:;10805.140	廣韻、力居切。
㠢:;10805.200	廣韻、戶乖切。
㠡:;10805.210	集韻、乃了切。
㠦:;10807.030	廣韻、敷隆切。
㠥:;10807.040	集韻、劣戌切。廣韻、力追切、㟪㠥同㟪𡻭。集韻、魯猥切、同礧。
㠧:;10809.010	集韻、母被切。
㠨:;10810.030	音yu4。改併四聲篇海所引川篇、音鬱。
㣔:;20811.030	集韻、當經切。
㣙:;20816.040	說文「从彳、由聲」。
㣘:;20817.040	同跔。
㣜:;20818.050	字彙、何庚切。
㣝:;20818.060	廣韻、息弓切。
㣟:;20819.020	廣韻、許吉切。
㣠:;20819.110	改併四聲篇海所引川篇、他刀切。
㣚:;20819.120	集韻、吐孔切。又、同衕。
㣛:;20819.180	玉篇、他合切。集韻、黃外切。
㣞:;20819.200	集韻、徒活切。
㣣:;20824.040	集韻、舒贍切。
䘕:;20826.020	改併四聲篇海所引俗字背篇、音杭。
㣢:;20826.050	集韻、田黎切。
㣤:;20827.090	說文「从彳、戔聲」。
㣦:;20829.050	㣦彵同逶迤。正字通「㣦委逶𨖿同」。
㣥:;20829.070	同偫。
㣧:;20831.140	同胤。
㣬:;20832.080	集韻、七入切。
㣫:;20835.010	說文「从彳、重聲」。
㣪:;20836.020	集韻、戶管切。
㣭:;20836.070	廣韻、子紅切。
䚘:;20839.070	廣韻、助庚切。
㣯:;20839.140	集韻、先結切。
㣱:;20839.180	廣韻、士革切。
㣲:;20840.080	同微。
㣰:;20840.160	集韻、息七切。
䘗:;20843.010	改併四聲篇海所引奚韻、許歸切。
䘘:;20845.050	集韻、偶擧切。康熙字典所直音、音素。
㣵:;20845.060	同㒓。
㣶:;20848.030	廣韻、陟山切。集韻、張連切、同邅。
㣷:;20850.050	集韻、乃定切。
䘙:;20851.090	同衞。
㣉:;20852.070	同工。說文「古文工、从彡」。
㣋:;20854.010	同丹。說文「亦古文丹」。
㣌:;20854.030	廣韻、所鑑切。
㣍:;20854.070	同台。龍龕「古文台字」。
㣎:;20855.020	說文「从彡、𡭴省聲」。
㣏:;20856.030	同靜。
㣐:;20856.070	同𢒟（變）。
㣑:;20856.160	廣韻、餘封切。又、同容。
㣒:;20857.070	集韻、七孕切。
㣓:;20858.010	集韻、蒼案切。
㚉:;20863.080	同夃。
㷇:;20864.110	廣韻、苦回切、同恢。又、同𡌪。
㚊:;20864.160	廣韻、苦哀切。廣雅「多也」。
㚌:;20866.040	說文「从多、果聲」。
㚋:;20866.070	廣韻、都聊切。玉篇「多也」「大也」。
䑞:;20867.030	同舜。
㚍:;20867.070	廣韻、口猥切。玉篇「多也」。集韻、丘畏切、「多得也」。
㚅:;20869.050	廣韻、力中切。
㚇:;20869.070	說文「从夊、兇聲」。
㡰:;20873.040	同宇。玉篇、籒文。
㡯:;20873.110	廣韻、場伯切、同宅、說文「㡯、亦古文宅」。
㡱:;20873.130	同灸。玉篇广部。
㡲:;20874.030	說文「从广、𨳮省聲」。
㡳:;20875.120	改併四聲篇海所引川篇、音紙。
㡷:;20876.020	廣韻、布忖切。
㡺:;20877.010	廣韻、得按切。
㡹:;20877.020	說文「从广、且聲」。
㡶:;20877.060	玉篇、之氏切。
㡸:;20877.120	玉篇、士雅切。
㡵:;20878.030	集韻、郎丁切。
㡻:;20879.020	廖俗。
㡴:;20879.050	集韻、落合切。
㢀:;20882.010	廣韻、七陽切。
㡼:;20882.060	廣韻、羊至切。
㢂:;20883.020	廣韻、魚埯切。集韻、徒回切、同㢈。?集韻、都回切、同
㢁:;20883.070	廣韻、子氏切、同㢋。集韻、賞是切、同㞔。
㡿:;20884.010	同斥。說文「从广、屰聲」。
㡽:;20884.020	篇海類編、直紹切。
㡾:;20884.030	龍龕手鑑、音限。
㢅:;20884.050	廣韻、盧貢切。
㢄:;20885.030	玉篇、徒候切。
㢆:;20885.130	同廛。
㢃:;20886.050	集韻、盧當切。
㢌:;20886.061	?
㢊:;20887.050	廣韻、烏蟹切。集韻、隱綺切。
㢉:;20888.070	說文「从广、秅聲」。
㢋:;20888.100	說文「从广、侈聲」。
㢈:;20889.010	說文「从广、隹聲」。
㢍:;20892.070	集韻、於境切。
㢐:;20893.061	?
㢎:;20893.080	集韻、莊輒切。
㢏:;20893.150	廣韻、度侯切。集韻、勇主切、同庾。又同逾。
㢑:;20895.070	㢈譌字。
㥷:;20898.040	同瘱。
㢒:;20898.050	廣韻、鉏加切。
㢔:;20899.080	廣韻、作孔切。
㢓:;20900.010	同障。
㢕:;20900.080	同廱。
㢗:;20902.040	廣韻、丘召切。
㢖:;20903.030	廣韻、普官切。
㢘:;20903.060	同廉。
㢙:;20905.010	同廑。說文。
㢜:;20905.020	改併四聲篇海所引餘文、音慷。
㢚:;20905.060	說文「从广、虜聲」。
㢛:;20905.110	玉篇、魚欠切。類篇、丘凡切。
㢝:;20908.050	廣韻、素姑切。
㢞:;20908.190	改併四聲篇海所引川篇、音弋。
㝉:;20909.131	?
㝋:;20911.030	改併四聲篇海所引搜眞玉鏡、音了。
㝊:;20911.050	同守。
㝌:;20913.050	說文「从宀、久聲」。
㝎:;20913.070	同定。
㝏:;20916.090	廣韻、古拜切。一、同介。
㝐:;20917.020	同容。說文「古文容从公」。
㝑:;20917.080	同旁。
㝒:;20919.020	同居。
㝚:;20927.040	龍龕手鑑、音延。字彙補、移然切。
㝓:;20927.070	集韻、渴合切。同䆟。
㝖:;20928.010	宜譌字。
㝔:;20928.030	廣韻、烏叫切。又、集韻、伊鳥切。
㝕:;20929.020	同寍。
㝙:;20930.010	同寅。
㝘:;20935.040	篇海類編、魚容切。
㝗:;20935.080	說文「从宀、良聲」。
㝞:;20936.100	廣韻、於加切。篇海類編、呼困切。
㝡:;20936.110	同最。
㝜:;20936.120	同𡩤。
㝝:;20936.140	集韻、犂針切。
㝟:;20936.150	㒻譌字。
㝠:;20938.050	同冥。
㝛:;20938.090	同宿。
㝣:;20943.020	說文「从宀、契聲」。
㝢:;20943.040	同宇。說文「㝢、籒文宇从禹」。
㝤:;20945.050	廣韻、古候切。
㝦:;20945.200	同寯。
㝥:;20946.130	同𡬍。
㝧:;20946.140	同穩。
㝬:;20946.141	?
㝪:;20946.170	說文「从宀、執聲」。
㝩:;20949.010	說文「从宀、康聲」。
㝫:;20951.020	字彙補、力公切。
㝯:;20953.120	同僑。
㝭:;20955.020	龍龕手鑑、息井反。
㝮:;20955.080	說文「从宀、𠭥聲」。
䞿:;20956.090	說文「从走、蹇聲」。
㝰:;20957.030	說文「从宀、臱聲」。
㝱:;20959.020	同夢。說文「从宀、从疒、夢聲」。
㝲:;20960.020	同寢。說文「从㝱省、𡩠省聲」。
㣇:;20961.010	說文「从彑、下象毛足。讀若弟」。
㣈:;20962.140	說文、从二㣇。
㞋:;20965.080	廣韻、尼展切、又而兖切、同𡰫、說文「𡰫、柔皮也。或从又」。
㞌:;20966.060	同孕。
㞏:;20967.020	說文「从尸、乏聲」。
㞎:;20967.060	音ba3、㞎㞎、屎也。音pa1、方言、量詞。
㞑:;20970.070	同尾。
㞐:;20970.080	同居。
㞖:;20971.080	集韻、千咨切。集韻、七賜切。
㞒:;20972.040	說文「从尸、自」。
㞕:;20972.060	同屑。說文。
㞓:;20972.070	說文「从尸、旨聲」。
㞔:;20973.010	扅譌字。
㞗:;20975.010	字彙、渠尤切。
㞘:;20977.050	集韻、都木切。
㞙:;20977.120	同尿。類篇「从尾从水、或省」。
㞚:;20978.110	說文「从了、从臿」。
㞛:;20978.160	廣韻、居履切。
㞜:;20979.190	廣韻、他四切。
㞠:;20980.010	同屪。
㞟:;20980.070	說文「从尸、奠聲」。
㞡:;20982.020	同展。
㠱:;20987.010	說文「長踞也。从己、其聲」徐灝箋「㠱从己者、盤屈之義、其卽古箕字」。集韻、巨几切。集韻、口己切、同杞。
㢧:;20988.040	同卷。
㢨:;20991.020	廣韻、侯旰切。
㢪:;20991.040	同弙。
㢩:;20991.110	集韻、丁歴切。
㢬:;20992.010	集韻、乎萌切。
㢭:;20992.050	同弢。
㢮:;20992.220	同弛。
㢯:;20994.010	廣韻、都昆切、同弴。集韻、彌鄰切。
㢰:;20994.070	廣韻、平義切。
㢶:;20995.060	同弼。
㢴:;20995.080	同西。
㢳:;20995.090	同玈。
㢵:;20995.100	廣韻、虛業切。集韻、虛涉切、同弽。
㢲:;20996.020	同巽。
㢸:;20997.020	廣韻、房密切、同弼。說文「古文弼」。
㢼:;20998.070	同彆。
㢻:;20998.100	廣韻、女恚切。
㢺:;20999.020	同弦。
㢽:;20999.090	同餌。說文。
㢾:;20999.110	廣韻、古縣切。
㣁:;21001.050	廣韻、平祕切。
㣂:;21001.060	廣韻、五革切。
㣀:;21001.110	集韻、陟刃切。
㣃:;21001.260	同鬻。
㣄:;21002.010	玉篇、巨魚切。
㣅:;21002.060	廣韻、徂感切。
䰜:;21003.020	說文「古文亦鬲字、象孰飪五味气上出也」。
㣆:;21005.180	說文「从弓、璽聲」。
㜽:;21011.030	說文「㜽、古文子」。
㜾:;21012.040	同孩。
㜿:;21012.090	集韻、象呂切。
㝀:;21015.040	字彙補、許到切。
㝁:;21015.090	集韻、火玄切、同𡞦。玉篇、音瓊。
㝂:;21016.020	廣韻、征例切。集韻、之列切。
㝃:;21016.040	廣韻、乞辨切。同娩。說文「从子、从免」。
㝄:;21017.070	同純。
㝇:;21019.140	同鶉。
㝈:;21021.020	同孿。
㞢:;21021.050	同之。
㞷:;21022.020	說文「从之、在土上。讀若皇」。
㞣:;21022.050	同芬。
㚢:;21024.020	廣韻、乃都切。說文「古文奴」。集韻、罔甫切、同侮、「侮、古作㚢」。
㚥:;21025.020	改併四聲篇海所引川篇、音于、「人以禮交也」。
㚦:;21025.050	同姬。
㚤:;21025.080	說文「从女、弋聲」。
㚫:;21027.050	廣韻、蘇合切。
㚧:;21027.080	集韻、魚檢切。同嬐。
㚨:;21029.010	集韻、疏臻切。
㚣:;21029.040	同姣。玉篇「古文姣」。
㚭:;21030.030	集韻、于求切。
㚩:;21031.010	說文「从女、冄聲」。
㚪:;21031.050	同𩲊。集韻「𩲊、或从女」。
㚬:;21033.010	集韻、規倫切。
㚮:;21033.080	同妉、媅。龍龕手鑑、㚮俗、妉正。
㚽:;21034.080	集韻、苦絞切。
㚰:;21035.080	集韻、鋪枚切。同胚。正字通、補委切。
㚴:;21035.090	集韻、普故切。
㛁:;21036.010	廣韻、普耕切。
㚲:;21036.040	說文「从女、占聲」。
㚼:;21037.010	同妞。
㚻:;21037.020	字彙補、古溪切。
㚾:;21037.060	改併四聲篇海所引川篇、音兄。
㚶:;21037.080	集韻、象齒切、同姒。集韻、盈之切、同姬。
㚱:;21039.020	集韻、祛尤切。
㚷:;21039.040	同嬭。
㚹:;21040.020	集韻、莫飽切、同媌。又、力九切、同懰。
㚵:;21040.030	集韻、都宗切。
㚿:;21040.060	路史「女皇氏㚿媧、雲姓」、羅苹注「㚿、與庖同」。
㚸:;21041.010	同媤。
㚳:;21041.070	同妿。
㚺:;21041.090	同孕。
㛃:;21042.020	集韻、吉屑切。
㛅:;21042.120	說文「从女、耳聲」。
䎟:;21043.060	集韻、人之切。
㛂:;21045.170	說文「从女、厄聲」。
㛄:;21047.070	說文「从女、衣聲」。
㛆:;21048.090	說文「从女、朶聲」。
㛊:;21048.090	說文「从女、朶聲」。
㛞:;21049.070	集韻、盧貢切。
㛏:;21050.010	集韻、渠尤切。
㛘:;21050.020	廣韻、普沒切。
㛒:;21050.060	廣韻、田候切。
㛐:;21050.070	同嫂。集韻「㛮、或从叟、俗从更」。
㛍:;21050.120	說文「从女、夾聲」。
